time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,5.85649639693,-7.64972778627,19.1675043203,5.61362934568,5.78216367891,0.0,6.1448083724,-8.02336618018,2.18003803566,-0.26020753908,-0.200574069846,0.0,423.213987929702,423.5942857236282,425.0029410912879,425.16240347667417
3.3600000000000025,6.23137502558,-8.13917511636,19.2891314702,5.59880261068,5.77041292654,0.0,6.35128428838,-8.29188825359,1.87227448591,-0.229054000828,-0.187769892788,0.0,430.65471672225385,431.69792835099804,429.26478997808033,431.83676913666693
3.4200000000000026,6.61845675364,-8.64456783444,19.391621626,5.58542084427,5.75951769682,0.0,6.55154389233,-8.55491512952,1.54228720975,-0.213117125203,-0.171456226306,0.0,425.5322617495189,426.893369823321,425.6225787837304,426.9330173640143
3.4800000000000026,7.01892381195,-9.16732548709,19.4757407,5.57242671536,5.75007514664,0.0,6.79711288803,-8.87041260251,1.25929555381,-0.224546804693,-0.138368106668,0.0,453.7857573889492,456.4113531534436,455.12035070926083,454.1588512305164
3.5400000000000027,7.43318072897,-9.70805680814,19.5412685037,5.55874931115,5.74150831367,0.0,7.01124442737,-9.15429507944,0.922936607394,-0.235821246146,-0.153502087694,0.0,437.08722670155686,435.8039419598149,437.49971682935234,436.506737167871
3.6000000000000028,7.86062434053,-10.2663042074,19.5866649465,5.54419552109,5.73243697671,0.0,7.23657408596,-9.45414623486,0.587929763971,-0.261510892097,-0.146928309378,0.0,443.523369782181,444.0416032109626,446.3754377177102,444.2133317806151
3.660000000000003,8.3007571638,-10.8417461402,19.6105638053,5.52928566314,5.72433991084,0.0,7.43427827332,-9.72764055656,0.206593037801,-0.230519499388,-0.117994809804,0.0,428.01860159288185,430.456912060813,427.4749240292407,430.0432483839767
3.720000000000003,8.75359613682,-11.4346647367,19.6122034228,5.51505822765,5.71761343164,0.0,7.65982374397,-10.0365315361,-0.154389366616,-0.255498343701,-0.102376594091,0.0,447.3860124842224,448.64524263394696,447.1085348326566,445.0109783558815
3.780000000000003,9.21867481286,-12.0448727647,19.5903512917,5.49984129397,5.71189198275,0.0,7.84244013069,-10.3042654801,-0.576085294278,-0.250100621858,-0.0841093946489,0.0,422.5054160630022,424.0697733131005,423.50894933991725,423.9051524825548
3.840000000000003,9.69773622832,-12.6746641369,19.5461800171,5.4855351094,5.70723530028,0.0,8.12505204075,-10.6885406221,-0.899686217586,-0.221814302198,-0.0670479524113,0.0,482.81902852472285,484.1007036007303,480.7457476764281,482.83231189710284
3.900000000000003,10.1920206992,-13.3258320991,19.4803245739,5.47276853382,5.70352053451,0.0,8.35024551407,-11.0173058766,-1.29817735263,-0.199047260535,-0.0532363233125,0.0,455.0871511577581,456.1891530080751,454.4873429841126,456.26528540338
3.960000000000003,10.6994096905,-13.9965240355,19.3897736944,5.46086346664,5.70005780162,0.0,8.56192527553,-11.3394863182,-1.7227715921,-0.19718967024,-0.0686358151086,0.0,451.2477347392383,449.99994730285783,451.5472784551966,451.65935609330165
4.020000000000002,11.2198003066,-14.6871370315,19.2736861297,5.44920219103,5.69612436355,0.0,8.78352479031,-11.6812034194,-2.14971222737,-0.18922216693,-0.0600214869328,0.0,459.09241298525683,459.77270137280146,459.6353558998028,460.2311587208767
4.080000000000001,11.7522102878,-15.39709456,19.1302928065,5.43855195097,5.69266776044,0.0,8.96288401683,-11.9847464835,-2.63256714719,-0.160819096975,-0.0531792466419,0.0,439.3246428960598,439.88956643656337,437.5719127078228,439.8996580471134
4.14,12.2956939862,-16.1258980919,18.9578459683,5.42935688644,5.69047268689,0.0,9.15252378589,-12.3094450811,-3.11832618363,-0.14130504864,-0.0153361319415,0.0,445.80212475479425,448.88433870223344,446.51781397891796,448.0854682595478
4.199999999999998,12.8504017557,-16.8743433773,18.7557091036,5.4206715852,5.68948627265,0.0,9.33698265886,-12.6396739501,-3.62225732331,-0.152734398578,-0.0187451741744,0.0,447.4483698963141,447.17069472425186,447.58656149955823,446.6353374124287
4.259999999999997,13.4156874691,-17.6424171863,18.5224533174,5.41175250641,5.68819983703,0.0,9.50521376495,-12.9638754332,-4.15571773699,-0.141538871846,-0.0274643874488,0.0,441.0167412573992,440.2955514498467,440.6739988879988,441.57796696204014
4.319999999999996,13.9923692201,-18.4317928374,18.2579748022,5.40359857745,5.68648685288,0.0,9.71643150215,-13.3493585541,-4.66369872755,-0.126511730561,-0.0308135537207,0.0,467.5890783156662,467.32777695295107,466.44530134037393,467.6017366915706
4.379999999999995,14.5786045185,-19.2411575397,17.9595876986,5.39601216933,5.68421893452,0.0,9.82465584328,-13.6313618885,-5.28509157815,-0.126297476025,-0.0578598634976,0.0,413.1831949858775,410.78932623907076,412.4587708240567,412.4617862204503
4.439999999999993,15.1727429427,-20.0694487228,17.624693421,5.38786412746,5.68065970141,0.0,9.97941720258,-13.9797318885,-5.88146269503,-0.172762469789,-0.0624133909769,0.0,440.275109533078,439.8954770714855,441.8818386320593,438.0132900541674
4.499999999999992,15.7781350322,-20.9212785796,17.2551810852,5.37739124661,5.67652189532,0.0,10.1989767355,-14.4150396584,-6.4403215099,-0.178376259422,-0.0871566411487,0.0,478.5647172491436,476.6731385376014,477.8017649465646,477.3463270217356
4.559999999999991,16.3951260857,-21.7978355649,16.8500041468,5.36740758633,5.6709752071,0.0,10.3665300388,-14.804497512,-7.07008124663,-0.149436823037,-0.105957452977,0.0,455.2930359449856,453.77826608924096,453.5014851076915,455.79485672723877
4.6199999999999894,17.0208931556,-22.6967213288,16.4051557665,5.3582628119,5.66469425366,0.0,10.4919471914,-15.1599863821,-7.76251957347,-0.159141732379,-0.102249428412,0.0,433.99625677349155,434.29772000752945,434.7537007789645,433.9166879929428
4.679999999999988,17.6563029379,-23.6197459935,15.9197169016,5.34904256053,5.65841929726,0.0,10.6872140114,-15.6083746175,-8.4242965984,-0.144522571431,-0.109708442207,0.0,473.8435439835145,473.2606223856645,472.88910684588984,473.9936574258818
4.739999999999987,18.2988275347,-24.5650033158,15.3898472054,5.34011932345,5.65180980834,0.0,10.7305443283,-15.9030404741,-9.24227820852,-0.158804664137,-0.111072245679,0.0,392.3957530460639,392.2565488050629,393.9126839364068,392.564598870739
4.799999999999986,18.9483227117,-25.5332943475,14.8134526965,5.33051671162,5.64542603256,0.0,10.918072184,-16.3744826687,-9.97724986165,-0.162640471387,-0.0983915399821,0.0,471.48106556898045,472.45105288454613,472.3192159423808,472.0004229634193
4.859999999999984,19.6059542551,-26.5269745449,14.1894077547,5.32047132648,5.63936577434,0.0,11.0026553153,-16.7506670199,-10.8300742952,-0.179279920695,-0.106816804958,0.0,422.1732199546439,421.4356624149708,422.25348190553154,420.78577538117884
4.919999999999983,20.270852288,-27.5461997127,13.5146795533,5.30953882714,5.63272088863,0.0,11.1594321259,-17.2250692914,-11.6681975283,-0.188812658502,-0.120065479392,0.0,462.54774293311834,461.4920916475176,461.69430500777304,460.9101940998673
4.979999999999982,20.942135601,-28.5911956586,12.7860890733,5.29879884352,5.62552795983,0.0,11.2164095002,-17.6109732678,-12.6251477836,-0.164375263664,-0.119518334577,0.0,412.7290884161835,412.7632605765338,411.16689245839257,413.29347688585966
5.0399999999999805,21.6182648841,-29.6615494877,11.9996727295,5.28916016831,5.61864749544,0.0,11.3205364947,-18.0702585019,-13.596873319,-0.154076360005,-0.106423641456,0.0,439.3503633969,440.42345987110576,437.78825424970677,438.6199209136713
